Amorphous Silicate
      3.50000
Ref: Li & Greenberg 1997, A&A, 323, 566; Li to Kolokolova (?) to Wyatt (Sep 20, 1999)
    1181
Wavelength (microns), Re(eps), Im(eps)
      14.3050      2.32714     0.907736
      14.2550      2.35060     0.900764
      14.2050      2.37414     0.893358
      14.1550      2.39767     0.885496
      14.1050      2.42137     0.877168
      14.0550      2.44538     0.868400
      14.0050      2.46977     0.859198
      13.9550      2.49468     0.849585
      13.9050      2.52022     0.839592
      13.8550      2.54645     0.829249
      13.8050      2.57352     0.818601
      13.7550      2.60159     0.807715
      13.7050      2.63077     0.796664
      13.6550      2.66119     0.785525
      13.6050      2.69300     0.774408
      13.5550      2.72632     0.763428
      13.5050      2.76131     0.752737
      13.4550      2.79809     0.742502
      13.4050      2.83676     0.732939
      13.3550      2.87741     0.724279
      13.3050      2.92015     0.716807
      13.2550      2.96496     0.710809
      13.2050      3.01196     0.706566
      13.1550      3.06101     0.704455
      13.1050      3.11210     0.704870
      13.0550      3.16504     0.708150
      13.0050      3.21978     0.714684
      12.9550      3.27607     0.724787
      12.9050      3.33365     0.738778
      12.8550      3.39227     0.756932
      12.8050      3.45165     0.779474
      12.7550      3.51144     0.806784
      12.7050      3.57133     0.838804
      12.6550      3.63099     0.875476
      12.6050      3.69014     0.916867
      12.5550      3.74836     0.962928
      12.5050      3.80521      1.01371
      12.4550      3.86059      1.07001
      12.4050      3.91408      1.13229
      12.3550      3.96527      1.20105
      12.3050      4.01382      1.27673
      12.2550      4.05832      1.35949
      12.2050      4.09750      1.44928
      12.1550      4.13003      1.54576
      12.1050      4.15468      1.64871
      12.0550      4.17015      1.75690
      12.0050      4.17581      1.86847
      11.9550      4.17112      1.98182
      11.9050      4.15570      2.09497
      11.8550      4.12941      2.20610
      11.8050      4.09320      2.31544
      11.7550      4.04765      2.42242
      11.7050      3.99346      2.52659
      11.6550      3.93215      2.62823
      11.6050      3.86256      2.72471
      11.5550      3.78455      2.81441
      11.5050      3.69862      2.89588
      11.4550      3.60385      2.96720
      11.4050      3.50420      3.02880
      11.3550      3.40199      3.08087
      11.3050      3.29942      3.12403
      11.2550      3.19963      3.15916
      11.2050      3.10132      3.18743
      11.1550      3.00386      3.20982
      11.1050      2.90666      3.22725
      11.0550      2.80792      3.24043
      11.0050      2.70843      3.24946
      10.9550      2.60815      3.25422
      10.9050      2.50727      3.25438
      10.8550      2.40655      3.24968
      10.8050      2.30522      3.23869
      10.7550      2.20346      3.22042
      10.7050      2.10154      3.19402
      10.6550      2.00000      3.15897
      10.6050      1.90188      3.11609
      10.5550      1.80907      3.06626
      10.5050      1.72364      3.01049
      10.4550      1.64582      2.95038
      10.4050      1.57392      2.88771
      10.3550      1.50668      2.82379
      10.3050      1.44242      2.76010
      10.2550      1.38048      2.69589
      10.2050      1.32050      2.63024
      10.1550      1.26228      2.56217
      10.1050      1.20591      2.49066
      10.0550      1.15262      2.41543
      10.0050      1.10349      2.33637
      9.95500      1.05966      2.25340
      9.90500      1.02156      2.16734
      9.85500     0.989214      2.07940
      9.80500     0.962507      1.99065
      9.75500     0.941245      1.90228
      9.70500     0.925047      1.81433
      9.65500     0.913596      1.72709
      9.60500     0.906725      1.64076
      9.55500     0.903918      1.55530
      9.50500     0.904616      1.47060
      9.45500     0.907921      1.38635
      9.40500     0.913447      1.30261
      9.35500     0.925469      1.22191
      9.30500     0.944707      1.14465
      9.25500     0.976824      1.07326
      9.20500      1.00507      1.00023
      9.15500      1.01964     0.922604
      9.10500      1.00694     0.837214
      9.05500     0.980538     0.750944
      9.00500     0.960010     0.671237
      8.95500     0.963994     0.603225
      8.90500     0.996025     0.546471
      8.85500      1.04280     0.496640
      8.80500      1.09277     0.451183
      8.75500      1.13618     0.408661
      8.70500      1.17643     0.369087
      8.65500      1.21486     0.331892
      8.60500      1.25404     0.296482
      8.55500      1.29325     0.262437
      8.50500      1.33308     0.229545
      8.45500      1.37401     0.197817
